idTerytWojewodztwo,Województwo,idTerytPowiat,Powiat,idRodzajPlacowki,Rodzaj Placowki,idPublicznosc,Publiczność,idTypPodmiotu,Typ Podmiotu,idTypOddzialu,Typ Oddziału,idKlasa,Klasa,Liczba oddziałów,Liczba uczniów pobyt legalny
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,1,publiczna,27,Liceum sztuk plastycznych,10,Podstawowe,5,II,2,5
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,1,publiczna,27,Liceum sztuk plastycznych,10,Podstawowe,6,III,2,7
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,1,publiczna,27,Liceum sztuk plastycznych,10,Podstawowe,8,V,1,1
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,65,149
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,4,I,3,6
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,2
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,6,III,3,3
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,5,8
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,8,V,4,5
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,2,8
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,4,5
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,2
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,3,11
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,6,9
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,5,7
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,3,4
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,16,sem. I,9,148
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,17,sem. II,2,2
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,18,sem. III,1,1
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,19,sem. IV,2,2
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,21,sem. VI,2,3
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,22,sem. VII,1,1
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,16,Technikum,10,Podstawowe,4,I,10,131
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,16,Technikum,10,Podstawowe,5,II,11,59
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,16,Technikum,10,Podstawowe,6,III,4,15
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,16,Technikum,10,Podstawowe,7,IV,1,1
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,38,463
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,28,125
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,18,sem. III,11,50
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,19,sem. IV,13,62
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,81,Punkt przedszkolny,10,Podstawowe,24,Wychowanie przedszkolne,3,6
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,6,38
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,4,15
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,4,niepubliczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,5,14
24,ŚLĄSKIE,2469,m. Katowice,1,samodzielna,5,niepubliczna szkoła artystyczna o uprawnieniach publicznej szkoły artystycznej,27,Liceum sztuk plastycznych,10,Podstawowe,5,II,1,3
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,110,227
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,46,121
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,48,118
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,47,132
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,46,140
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,51,124
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,48,141
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,38,123
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,46,132
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,7,12
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,3,Wstępna,1,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,2,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,8,12
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,3,3
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,17,sem. II,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,20,104
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,27,60
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,21,38
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,7,IV,4,4
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,8,V,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,1,5
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,5,9
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,19,Szkoła policealna,10,Podstawowe,19,sem. IV,2,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,20,Szkoła specjalna przysposabiająca do pracy,10,Podstawowe,5,II,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,21,Ogólnokształcąca szkoła muzyczna I stopnia,10,Podstawowe,6,III,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,21,Ogólnokształcąca szkoła muzyczna I stopnia,10,Podstawowe,7,IV,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,21,Ogólnokształcąca szkoła muzyczna I stopnia,10,Podstawowe,8,V,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,21,Ogólnokształcąca szkoła muzyczna I stopnia,10,Podstawowe,9,VI,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,21,Ogólnokształcąca szkoła muzyczna I stopnia,10,Podstawowe,11,VIII,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,24,Ogólnokształcąca szkoła muzyczna II stopnia,10,Podstawowe,4,I,1,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,24,Ogólnokształcąca szkoła muzyczna II stopnia,10,Podstawowe,7,IV,2,4
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,24,Ogólnokształcąca szkoła muzyczna II stopnia,10,Podstawowe,8,V,2,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,24,Ogólnokształcąca szkoła muzyczna II stopnia,10,Podstawowe,9,VI,2,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,8,21
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,7,11
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,3,4
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,4,I,2,4
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,4
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,8,V,2,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,2,3
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,3
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,16,Technikum,10,Podstawowe,4,I,1,3
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,16,Technikum,10,Podstawowe,5,II,1,2
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,16,Technikum,10,Podstawowe,6,III,3,3
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,2,8
24,ŚLĄSKIE,2469,m. Katowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,1,1
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,37,56
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,10,24
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,13,21
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,12,15
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,13,20
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,12,29
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,14,33
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,9,19
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,7,14
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,3,7
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,6,8
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,3
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,1
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,3,3
24,ŚLĄSKIE,2470,m. Mysłowice,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,1,1
24,ŚLĄSKIE,2470,m. Mysłowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,3,3
24,ŚLĄSKIE,2470,m. Mysłowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,1,1
24,ŚLĄSKIE,2470,m. Mysłowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,4,6
24,ŚLĄSKIE,2470,m. Mysłowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,2,10
24,ŚLĄSKIE,2470,m. Mysłowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,2,2
24,ŚLĄSKIE,2470,m. Mysłowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,3,4
24,ŚLĄSKIE,2470,m. Mysłowice,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,3,9
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,12,14
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,3,5
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,5,7
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,6,6
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,6,9
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,7,8
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,5,6
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,6,6
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,3,4
24,ŚLĄSKIE,2471,m. Piekary Śląskie,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,8,V,1,1
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,2,3
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,1,1
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,1
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,2,2
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,1,1
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,2,2
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,1
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,3
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,1,2
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,2,4
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,3,3
24,ŚLĄSKIE,2471,m. Piekary Śląskie,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,1,1
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,38,53
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,22,35
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,14,27
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,19,33
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,15,26
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,14,24
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,20,42
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,18,34
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,16,25
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,6,7
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,5,9
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,6,12
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,6,8
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,3,3
24,ŚLĄSKIE,2472,m. Ruda Śląska,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,3,4
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,4,6
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,1,1
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,5,12
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,11,16
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,7,12
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,7,IV,1,1
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,8,V,2,2
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,4,7
24,ŚLĄSKIE,2472,m. Ruda Śląska,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,5,9
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,68,112
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,14,42
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,15,37
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,14,36
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,17,30
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,21,51
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,15,34
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,12,26
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,19,43
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,4,5
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,5,10
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,3,3
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,4,4
24,ŚLĄSKIE,2473,m. Rybnik,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,2,3
